data;estado;cidade;tipo_local;confirmados;obitos;ultimo_registro;populacao_estimativa;city_ibge_code;confirmados_por_100k;taxa_mortalidade
2021-03-24;SE;Nossa Senhora do Socorro;city;9807;319;False;185706;2804805;5280,92792;0,0325
2021-03-24;SE;Pacatuba;city;605;15;False;14540;2804904;4160,93535;0,0248
2021-03-24;SE;Pedra Mole;city;93;3;False;3285;2805000;2831,05023;0,0323
2021-03-24;SE;Pedrinhas;city;272;9;False;9665;2805109;2814,27832;0,0331
2021-03-24;SE;Pinhão;city;171;11;False;6627;2805208;2580,3531;0,0643
2021-03-24;SE;Pirambu;city;300;17;False;9359;2805307;3205,47067;0,0567
2021-03-24;SE;Poço Redondo;city;477;20;False;35122;2805406;1358,12311;0,0419
2021-03-24;SE;Poço Verde;city;1272;30;False;23867;2805505;5329,5345;0,0236
2021-03-24;SE;Porto da Folha;city;912;21;False;28693;2805604;3178,47559;0,023
2021-03-24;SE;Propriá;city;2091;51;False;29692;2805703;7042,30096;0,0244
2021-03-24;SE;Riachão do Dantas;city;912;21;False;19809;2805802;4603,96789;0,023
2021-03-24;SE;Riachuelo;city;451;13;False;10284;2805901;4385,45313;0,0288
2021-03-24;SE;Ribeirópolis;city;970;22;False;18773;2806008;5166,99515;0,0227
2021-03-24;SE;Rosário do Catete;city;470;8;False;11008;2806107;4269,62209;0,017
2021-03-24;SE;Salgado;city;555;22;False;20025;2806206;2771,53558;0,0396
2021-03-24;SE;Santa Luzia do Itanhy;city;389;9;False;14121;2806305;2754,76241;0,0231
2021-03-24;SE;Santana do São Francisco;city;325;12;False;7844;2806404;4143,29424;0,0369
2021-03-24;SE;Santa Rosa de Lima;city;265;7;False;3923;2806503;6755,03441;0,0264
